id,address_id,parking_type_name,latitude,longitude,box_number,status,created_at,updated_at,is_all_access,wow_id,name,legacy_address,installation_date,capacity_classic,capacity_cargo,limit_sub_number,code,active,mobib,is_group
74,,Box,50.80722,4.34043,,,2019-02-05T11:01:39Z,,false,,Coghen,"Square Coghen x Avenue Coghen, 1180 Uccle",2017-12-07T00:00:00Z,5,0,,UK07,true,false,false
76,,Box,50.81404,4.35341,,,2019-02-05T11:01:39Z,,false,,Vanderkindere,"Rue Joseph Cuylitsstraat x Rue Vanderkindere, 1180 Uccle",2017-12-18T00:00:00Z,5,0,,UK05,true,false,false
78,,Box,50.80526,4.33649,,,2019-02-05T11:01:40Z,,false,,Asselbergs,"Chaussée d'Alsemberg x Rue Alphonse Asselbergs, 1180 Uccle",2017-12-11T00:00:00Z,5,0,,UK03,true,false,false
80,,Box,50.80261,4.33184,,,2019-02-05T11:01:40Z,,false,,Vossegat,"Avenue du Vossegat, 1180 Uccle",2017-12-11T00:00:00Z,5,0,,UK01,true,false,false
81,,Box,50.86504,4.37853,,,2019-02-05T11:01:40Z,,false,,Houffalize,"Place de Houffalize x rue de Jérusalem, 1030 Schaerbeek",2018-11-13T00:00:00Z,5,0,,SK45,true,false,false
82,,Box,50.86786,4.37422,,,2019-02-05T11:01:40Z,,false,,Colignon,"Place Colignon x rue Général Eenens, 1030 Schaerbeek",2018-11-13T00:00:00Z,5,0,,SK43,true,false,false
36,,Box,50.82693,4.35974,,,2019-02-05T11:01:34Z,2019-02-05T14:55:33Z,false,28895,Faider,"Rue Faider x Rue Paul Emile Janson, 1050 Ixelles",1970-01-01T00:00:00Z,5,0,,XL02,true,true,false
53,,Box,50.82628,4.32896,,,2019-02-05T11:01:36Z,2019-02-05T14:55:33Z,false,35069,Decoster,"Rue du Monténégro x Rue Decoster, 1190 Forest",2018-10-16T00:00:00Z,5,0,,VT14,true,true,false
54,,Box,50.81919,4.33641,,,2019-02-05T11:01:36Z,2019-02-05T14:55:33Z,false,34995,Jupiter,"Av. Alexandre Bertrand x Av. Jupiter, 1190 Forest",2018-10-16T00:00:00Z,5,0,,VT13,true,true,false
55,,Box,50.82667,4.33439,,,2019-02-05T11:01:36Z,2019-02-05T14:55:33Z,false,28885,Monténégro,"Rue de Monténégro x Avenue du Roi, 1190 Forest",1970-01-01T00:00:00Z,5,0,,VT12,true,true,false
61,,Box,50.82204,4.34071,,,2019-02-05T11:01:37Z,2019-02-05T14:55:33Z,false,28886,Délivrance,"Avenue du Mont Kemmel 6, 1190 Forest",1970-01-01T00:00:00Z,5,0,,VT06,true,true,false
62,,Box,50.82786,4.33213,,,2019-02-05T11:01:37Z,2019-02-05T14:55:33Z,false,28884,Gênes,"Rue des Moines x Rue de Gênes, 1190 Forest",1970-01-01T00:00:00Z,5,0,,VT05,true,true,false
75,,Box,50.81458,4.33806,,,2019-02-05T11:01:39Z,2019-02-05T14:55:33Z,false,28897,Oscar,"Av. Maréchal Joffre x Av. Oscar Van Goidtsnoven, 1180 Uccle",2017-12-07T00:00:00Z,5,0,,UK06,true,true,false
79,,Box,50.80538,4.3383,,,2019-02-05T11:01:40Z,2019-02-05T14:55:33Z,false,28898,Doyenné,"Rue du Doyenné x Rue Verhulst, 1180 Uccle",2017-12-07T00:00:00Z,5,0,,UK02,true,true,false
83,,Box,50.85855,4.37906,,,2019-02-05T11:01:40Z,2019-02-05T14:55:33Z,false,33960,Duployé,"Square Emile Duployé 5 x av. Paul Deschanel, 1030 Schaerbeek",2018-08-08T00:00:00Z,5,0,,SK42,true,true,false
84,,Box,50.87352,4.38441,,,2019-02-05T11:01:40Z,2019-02-05T14:55:33Z,false,33298,De Tière,"rue Nestor de Tière x av. Eugène Demolder, 1030 Schaerbeek",2018-08-02T00:00:00Z,5,0,,SK41,true,true,false
320,,Box,50.87518,4.32499,,,2019-04-09T12:44:18Z,,false,,Wallons 2,"Rue des Wallons x Chaussée de Wemmel, 1090 Jette",2019-04-04T00:00:00Z,5,0,,JT39,true,false,false
130,,Box,50.82912,4.35275,,,2019-02-05T11:01:46Z,2019-02-05T15:47:51Z,false,28888,Bouvier,"Square Baron Alfred Bouvier, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG20,true,true,false
93,,Box,50.851538,4.387613,,,2019-02-05T11:01:42Z,,false,,Charbo,"Av Charbo 1, 1030 Schaerbeek",2018-03-28T00:00:00Z,5,0,,SK32,true,false,false
95,,Box,50.85823,4.40128,,,2019-02-05T11:01:42Z,,false,,Leduc,"Rue Paul Leduc x Rue Camille Wollès, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK30,true,false,false
96,,Box,50.87618,4.38949,,,2019-02-05T11:01:42Z,,false,,Séverin,"Rue Van Droogenbroeck x Rue Séverin, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK29,true,false,false
98,,Box,50.85254,4.38883,,,2019-02-05T11:01:42Z,,false,,Marchal,"Place Dailly x Av Felix Marchal, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK27,true,false,false
99,,Box,50.84983,4.39387,,,2019-02-05T11:01:42Z,,false,,Griottiers,"Square des Griottiers, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK26,true,false,false
100,,Box,50.85309,4.39193,,,2019-02-05T11:01:42Z,,false,,Topaze,"Av de la Topaze x Av du Diamant, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK25,true,false,false
101,,Box,50.85068,4.39612,,,2019-02-05T11:01:43Z,,false,,Plasky,"Square Eugène Plasky, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK24,true,false,false
102,,Box,50.85872,4.38765,,,2019-02-05T11:01:43Z,,false,,Stobbaerts,"Av Jan Stobbaerts x Rue Vandenbussche, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK23,true,false,false
104,,Box,50.86997,4.37644,,,2019-02-05T11:01:43Z,,false,,Voltaire II,"Av Voltaire 21 x Rue Metsys, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK21,true,false,false
105,,Box,50.86688,4.37062,,,2019-02-05T11:01:43Z,,false,,Renkin,"Rue Vondel x Rue Renkin, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK20,true,false,false
106,,Box,50.85561,4.38955,,,2019-02-05T11:01:43Z,,false,,Chazal,"Av Chazal x Rue Lambiotte, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK19,true,false,false
107,,Box,50.85958,4.38491,,,2019-02-05T11:01:43Z,,false,,Impens,"Rue Impens x Av Eisenhower, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK18,true,false,false
108,,Box,50.86992,4.37644,,,2019-02-05T11:01:44Z,,false,,Voltaire,"Av Voltaire 21 x Rue Metsys, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK17,true,false,false
109,,Box,50.85641,4.39147,,,2019-02-05T11:01:44Z,,false,,Patrie,"Square de la Patrie 46, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK16,true,false,false
110,,Box,50.85297,4.39537,,,2019-02-05T11:01:44Z,,false,,Milcamps,"Av Milcamps x Av de l'Émeraude, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK15,true,false,false
111,,Box,50.87558,4.38284,,,2019-02-05T11:01:44Z,,false,,Huart Hamoir,"Huart Hamoir x Av Sleeckx, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK14,true,false,false
112,,Box,50.8626,4.38083,,,2019-02-05T11:01:44Z,,false,,Azalées,"Av Deschanel x Av des Azalées, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK13,true,false,false
113,,Box,50.86359,4.37511,,,2019-02-05T11:01:44Z,,false,,Bertrand,"Av Louis Bertrand x rue de la Ruche, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK12,true,false,false
114,,Box,50.86399,4.39403,,,2019-02-05T11:01:44Z,,false,,Rolland,"Arthur Rolland 5, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK11,true,false,false
115,,Box,50.86482,4.39467,,,2019-02-05T11:01:44Z,,false,,Krains,"Hubert Krains 1, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK10,true,false,false
116,,Box,50.86728,4.39502,,,2019-02-05T11:01:45Z,,false,,Vanderstappen,"Charles Vanderstappen 2, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK09,true,false,false
117,,Box,50.8666,4.39613,,,2019-02-05T11:01:45Z,,false,,Richir,"Herman Richir 15, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK08,true,false,false
118,,Box,50.86589,4.39473,,,2019-02-05T11:01:45Z,,false,,Desmet,"Désiré Desmet 26 x H Krains, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK07,true,false,false
119,,Box,50.86746,4.39399,,,2019-02-05T11:01:45Z,,false,,De Craene,"De Craene 38 x J Hoste, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK06,true,false,false
120,,Box,50.87836,4.38379,,,2019-02-05T11:01:45Z,,false,,Anatole France,"Anatole France 46 x Snieders, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK05,true,false,false
121,,Box,50.86049,4.37966,,,2019-02-05T11:01:45Z,,false,,Deschanel 82,"Av Deschanel 82, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK04,true,false,false
122,,Box,50.86792,4.39298,,,2019-02-05T11:01:45Z,,false,,Guffens,"Rue Guffens x J Hoste, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK03,true,false,false
123,,Box,50.86668,4.39383,,,2019-02-05T11:01:46Z,,false,,Foucart,"Foucart x De Craene, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK02,true,false,false
124,,Box,50.85735,4.37805,,,2019-02-05T11:01:46Z,,false,,Deschanel 183,"Avenue Deschanel 183 x Van Hove, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK01,true,false,false
131,,Box,50.82958,4.3467,,,2019-02-05T11:01:47Z,,false,,Rome,"Rue de Rome x Rue de Moscou, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG19,true,false,false
132,,Box,50.8278,4.3479,,,2019-02-05T11:01:47Z,,false,,Morichar,"Rue de Etudiants x Rue de Parme, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG18,true,false,false
133,,Box,50.8287,4.35064,,,2019-02-05T11:01:47Z,,false,,Victoire,"Rue de la Victoire, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG17,true,false,false
134,,Box,50.82873,4.33883,,,2019-02-05T11:01:47Z,,false,,Defnet,"Rue Defnet, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG16,true,false,false
135,,Box,50.82842,4.33796,,,2019-02-05T11:01:47Z,,false,,Tir,"Rue du Tir x Rue de Monténégro, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG15,true,false,false
136,,Box,50.82277,4.344,,,2019-02-05T11:01:47Z,,false,,Diderich,"Rue Arthur Diderich, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG14,true,false,false
87,,Box,50.85669,4.37934,,,2019-02-05T11:01:41Z,2019-02-05T14:55:33Z,false,33297,Monrose,"Rue Monrose x Rue Van Hammée, 1030 Schaerbeek",2018-07-31T00:00:00Z,5,0,,SK38,true,true,false
88,,Box,50.84973,4.40005,,,2019-02-05T11:01:41Z,2019-02-05T14:55:33Z,false,33955,Diamant,"Av. du Diamant 184 x av. Adolphe Lacomblé, 1030 Schaerbeek",2018-08-02T00:00:00Z,5,0,,SK37,true,true,false
89,,Box,50.85602,4.3839,,,2019-02-05T11:01:41Z,2019-02-05T14:55:33Z,false,33958,Artan,"Place Colonel Bremer x rue Artan, 1030 Schaerbeek",2018-08-07T00:00:00Z,5,0,,SK36,true,true,false
90,,Box,50.86706,4.37995,,,2019-02-05T11:01:41Z,2019-02-05T14:55:33Z,false,33964,Renan,"Av. Voltaire 120 x av. Ernest Renan, 1030 Schaerbeek",2018-07-31T00:00:00Z,5,0,,SK35,true,true,false
91,,Box,50.87497,4.38027,,,2019-02-05T11:01:41Z,2019-02-05T14:55:33Z,false,33953,Zola,"Av. Albert Giraud 64 x av. Emile Zola, 1030 Schaerbeek",2018-07-31T00:00:00Z,5,0,,SK34,true,true,false
92,,Box,50.85175,4.39333,,,2019-02-05T11:01:41Z,2019-02-05T14:55:33Z,false,33956,Mahillon,"Av. Léon Mahillon 58 x av. du Diamant, 1030 Schaerbeek",2018-08-02T00:00:00Z,5,0,,SK33,true,true,false
94,,Box,50.87441,4.38127,,,2019-02-05T11:01:42Z,2019-02-05T14:55:33Z,false,28882,Sleeckx,"Av Emile Verhaeren x Av Sleeckx, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK31,true,true,false
97,,Box,50.87454,4.38626,,,2019-02-05T11:01:42Z,2019-02-05T14:55:33Z,false,28881,Riga,"Square François Riga x Avenue Huart Hamoir, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK28,true,true,false
103,,Box,50.85947,4.385,,,2019-02-05T11:01:43Z,2019-02-05T14:55:33Z,false,28883,Impens II,"Rue Impens x Av Eisenhower, 1030 Schaerbeek",1970-01-01T00:00:00Z,5,0,,SK22,true,true,false
126,,Box,50.8227,4.3481,,,2019-02-05T11:01:46Z,2019-02-05T14:55:33Z,false,34719,Ducpétiaux 107,"Av. Ducpétiaux 107, 1060 Saint-Gilles",2018-09-27T00:00:00Z,5,0,,SG24,true,true,false
127,,Box,50.83238,4.34075,,,2019-02-05T11:01:46Z,2019-02-05T14:55:33Z,false,34717,Vlogaert,"Rue Vlogaert 22, 1060 Saint-Gilles",2018-09-27T00:00:00Z,5,0,,SG23,true,true,false
128,,Box,50.8237,4.34089,,,2019-02-05T11:01:46Z,2019-02-05T14:55:33Z,false,28887,Kemmel,"Avenue du Mont Kemmel x Rue de Savoie, 1060 Saint-Gilles",2017-09-22T00:00:00Z,5,0,,SG22,true,true,false
129,,Box,50.8312,4.35317,,,2019-02-05T11:01:46Z,2019-02-05T14:55:33Z,false,28889,Loix,"Place Loix x Rue de la Source, 1060 Saint-Gilles",2017-09-22T00:00:00Z,5,0,,SG21,true,true,false
137,,Box,50.82588,4.34078,,,2019-02-05T11:01:47Z,,false,,Fort (Parc II),"Avenue du Parc x Rue du Fort, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG13,true,false,false
138,,Box,50.83018,4.3474,,,2019-02-05T11:01:48Z,,false,,Janson II,"Place Marie Janson, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG12,false,false,false
139,,Box,50.8222,4.34571,,,2019-02-05T11:01:48Z,,false,,Ducpétiaux 131,"Avenue Ducpétiaux 131, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG11,true,false,false
140,,Box,50.82382,4.35371,,,2019-02-05T11:01:48Z,,false,,Ducpétiaux 2,"Avenue Ducpétiaux 2, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG10,true,false,false
141,,Box,50.83316,4.34045,,,2019-02-05T11:01:48Z,,false,,Fontainas,"Rue Fontainas x Rue Vlogaert, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG09,true,false,false
142,,Box,50.83078,4.33364,,,2019-02-05T11:01:48Z,,false,,Roi,"Avenue du Roi x Rue de Mérode, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG08,true,false,false
143,,Box,50.82447,4.34174,,,2019-02-05T11:01:48Z,,false,,Villas II,"Avenue des Villas 28, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG07,true,false,false
144,,Box,50.82864,4.35192,,,2019-02-05T11:01:48Z,,false,,Dumont,"Place Hermann Dumont, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG06,true,false,false
145,,Box,50.82461,4.34223,,,2019-02-05T11:01:48Z,,false,,Villas I,"Avenue des Villas 18, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG05,true,false,false
146,,Box,50.83269,4.3485,,,2019-02-05T11:01:49Z,,false,,Berckmans,"Avenue Henri Jaspar 108, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG04,true,false,false
147,,Box,50.8254,4.33917,,,2019-02-05T11:01:49Z,,false,,Parc,"Avenue du Parc 77, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG03,true,false,false
148,,Box,50.82525,4.34584,,,2019-02-05T11:01:49Z,,false,,Van Meenen,"Place Van Meenen, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG02,true,false,false
149,,Box,50.83059,4.34645,,,2019-02-05T11:01:49Z,,false,,Janson Parvis,"Rue de Moscou 24, 1060 Saint-Gilles",1970-01-01T00:00:00Z,5,0,,SG01,true,false,false
150,,P+R,50.82578,4.29828,,,2019-02-05T11:01:49Z,,false,,Bizet,"Ch. de Mons x rue de la Promenade, 1070 Park & Ride",2018-06-12T00:00:00Z,10,0,,PR10,true,false,false
151,,P+R,50.84878,4.45845,,,2019-02-05T11:01:49Z,,false,,Crainhem 2,"P+R Crainhem, 1200 Park & Ride",2018-02-26T00:00:00Z,10,0,,PR09,true,false,false
152,,P+R,50.89687,4.32922,,,2019-02-05T11:01:49Z,,false,,Roi Baudouin,"Métro Roi Baudouin, 1020 Park & Ride",2018-02-28T00:00:00Z,10,0,,PR08,true,false,false
153,,P+R,50.81722,4.4053,,,2019-02-05T11:01:50Z,,false,,Delta,"P+R Delta, 1160 Park & Ride",1970-01-01T00:00:00Z,10,0,,PR07,true,false,false
154,,P+R,50.81251,4.42825,,,2019-02-05T11:01:50Z,,false,,Herrmann Debroux II,"Avenue Herrmann-Debroux (Metro), 1160 Park & Ride",1970-01-01T00:00:00Z,10,0,,PR06,true,false,false
155,,P+R,50.81224,4.42832,,,2019-02-05T11:01:50Z,,false,,Herrmann Debroux I,"Avenue Herrmann-Debroux (sous le viaduc), 1160 Park & Ride",1970-01-01T00:00:00Z,10,0,,PR05,true,false,false
156,,P+R,50.79544,4.31824,,,2019-02-05T11:01:50Z,,false,,Stalle,"P+R Stalle, 1180 Park & Ride",1970-01-01T00:00:00Z,10,0,,PR04,true,false,false
157,,P+R,50.81575,4.26485,,,2019-02-05T11:01:50Z,,false,,Erasme,"P+R Érasme, 1070 Park & Ride",1970-01-01T00:00:00Z,10,0,,PR03,true,false,false
158,,P+R,50.81612,4.28881,,,2019-02-05T11:01:50Z,,false,,Ceria,"P+R Ceria (Coovi) - en travaux, PR déplacé BIZET, 1070 Park & Ride",1970-01-01T00:00:00Z,10,0,,PR02,false,false,false
159,,P+R,50.84876,4.45911,,,2019-02-05T11:01:50Z,,false,,Crainhem,"P+R Crainhem, 1200 Park & Ride",1970-01-01T00:00:00Z,10,0,,PR01,true,false,false
163,,Box,50.86076,4.31767,,,2019-02-05T11:01:51Z,,false,,Karreveld 2,"Avenue du Karreveld 67, 1080 Molenbeek-Saint-Jean",2018-12-03T00:00:00Z,5,0,,MK19,true,false,false
164,,Box,50.86425,4.34362,,,2019-02-05T11:01:51Z,,false,,Picard,"Rue Picard 102, 1080 Molenbeek-Saint-Jean",2018-12-03T00:00:00Z,5,0,,MK18,true,false,false
321,,Box,50.86363,4.37627,,,2019-04-09T12:44:18Z,,false,,Bergé,"Av. Louis Bertrand x Rue Henri Bergé, 1030 Schaerbeek",2019-04-05T00:00:00Z,5,0,,SK50,true,false,false
167,,Box,50.85438,4.32814,,,2019-02-05T11:01:52Z,,false,,Menteurs,"Rue d'Ostende x Rue de Courtrai, 1080 Molenbeek-Saint-Jean",1970-01-01T00:00:00Z,5,0,,MK15,true,false,false
168,,Box,50.85368,4.31959,,,2019-02-05T11:01:52Z,,false,,Alouette,"Rue du Lierre x Rue Gulden Bodem, 1080 Molenbeek-Saint-Jean",1970-01-01T00:00:00Z,5,0,,MK14,true,false,false
169,,Box,50.86254,4.33881,,,2019-02-05T11:01:52Z,,false,,Jacobs,"Rue de l'Intendant 180, 1080 Molenbeek-Saint-Jean",1970-01-01T00:00:00Z,5,0,,MK13,true,false,false
171,,Box,50.85761,4.33828,,,2019-02-05T11:01:52Z,,false,,Laermans,"Rue Mommaerts x Rue Eugène Laermans, 1080 Molenbeek-Saint-Jean",1970-01-01T00:00:00Z,5,0,,MK11,true,false,false
